Title,Price,Rating,Past Sale,Image URL,Specifications
"HP Notebook 14 Laptop, 14"" HD Display, Intel Core i5-1135G7 (Beats i7-1065G7), 16GB DDR4 Memory, 1TB SSD, Webcam, USB Type-C, HDMI, WiFi, Long Battery Life Up to 9 Hours, TiTac, Windows 11",$549.99,Rating not found,Past sale not found,./Amazon_laptop_files/51Mat4UshZL._AC_UY218_.jpg,"HP Notebook 14 Laptop, 14"" HD Display, Intel Core i5-1135G7 (Beats i7-1065G7), 16GB DDR4 Memory, 1TB SSD, Webcam, USB Type-C, HDMI, WiFi, Long Battery Life Up to 9 Hours, TiTac, Windows 11"
"Lenovo 100e Chromebook Gen 4 11.6"" HD Touchscreen Laptop, Intel N100 0.8GHz, 8GB RAM, 64GB eMMC, ChromeOS, Graphite Gray",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/61cI3BHVtuL._AC_UY218_.jpg,"Lenovo 100e Chromebook Gen 4 11.6"" HD Touchscreen Laptop, Intel N100 0.8GHz, 8GB RAM, 64GB eMMC, ChromeOS, Graphite Gray"
"Asus ZenBook 14 14X OLED 14.5/inch QHD+(2880x1800)120Hz Touchscreen(Intel 13th Gen i5-13500H(Beat i7-1250U),8GB RAM,2TB SSD) Laptop,NumberPad,Backlit,FHD Webcam,IST HDMI,Win 11 Home Inkwell Gray",$829.98,Rating not found,Past sale not found,./Amazon_laptop_files/81hE4CpHUjL._AC_UY218_.jpg,"Asus ZenBook 14 14X OLED 14.5/inch QHD+(2880x1800)120Hz Touchscreen(Intel 13th Gen i5-13500H(Beat i7-1250U),8GB RAM,2TB SSD) Laptop,NumberPad,Backlit,FHD Webcam,IST HDMI,Win 11 Home Inkwell Gray"
"Dell Latitude 5410 Business Laptop, 14"" FHD WVA (1920 x 1080) Non-Touch, 10th Gen Intel Core i7-10610U, 16GB RAM, 256GB SSD, Fingerprint Reader, Webcam, Windows 11 Pro, XPI Bundle (Renewed)",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/61CpL-+6xCL._AC_UY218_.jpg,"Dell Latitude 5410 Business Laptop, 14"" FHD WVA (1920 x 1080) Non-Touch, 10th Gen Intel Core i7-10610U, 16GB RAM, 256GB SSD, Fingerprint Reader, Webcam, Windows 11 Pro, XPI Bundle (Renewed)"
"Microsoft Surface Laptop 6 15"" Touchscreen Notebook - Intel Core Ultra 7-16 GB - 256 GB SSD - English Keyboard - Black",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/51V1h57gb9L._AC_UY218_.jpg,"Microsoft Surface Laptop 6 15"" Touchscreen Notebook - Intel Core Ultra 7-16 GB - 256 GB SSD - English Keyboard - Black"
"HP Chromebook 14-inch HD Laptop, Intel Celeron N4000, 4 GB RAM, 32 GB eMMC, Chrome (14a-na0010nr, Mineral Silver)",$189.98,4.4 out of 5 stars,List:,./Amazon_laptop_files/91shKLxoedL._AC_UY218_.jpg,"HP Chromebook 14-inch HD Laptop, Intel Celeron N4000, 4 GB RAM, 32 GB eMMC, Chrome (14a-na0010nr, Mineral Silver)"
"MSI Stealth 17 Studio 17.3"" QHD 240Hz Gaming Laptop: 13th Gen Intel Core i9, RTX 4080, 32GB DDR5, 1TB NVMe SSD, Thunderbolt 4, USB-Type C, Cooler Boost Trinity+, Win11 Home: Core Black A13VH-053US",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/714fL2+tNuL._AC_UY218_.jpg,"MSI Stealth 17 Studio 17.3"" QHD 240Hz Gaming Laptop: 13th Gen Intel Core i9, RTX 4080, 32GB DDR5, 1TB NVMe SSD, Thunderbolt 4, USB-Type C, Cooler Boost Trinity+, Win11 Home: Core Black A13VH-053US"
"HP Newest 17t Laptop, 17.3'' HD+ Touchscreen, Intel Core i7-1165G7 Processor, 32GB DDR4 RAM, 1TB PCIe SSD, Backlit Keyboard, HDMI, Windows 11 Home, Silver",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/81w8rwWYg6L._AC_UY218_.jpg,"HP Newest 17t Laptop, 17.3'' HD+ Touchscreen, Intel Core i7-1165G7 Processor, 32GB DDR4 RAM, 1TB PCIe SSD, Backlit Keyboard, HDMI, Windows 11 Home, Silver"
"ASUS Chromebook C424 14"" Full HD Notebook Computer, Intel Celeron N4020 1.1GHz, 4GB RAM, 64GB eMMC, Chrome OS, Silver",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/51C1Jt2p1TL._AC_UY218_.jpg,"ASUS Chromebook C424 14"" Full HD Notebook Computer, Intel Celeron N4020 1.1GHz, 4GB RAM, 64GB eMMC, Chrome OS, Silver"
"ASUS Zenbook S 13 OLED Ultra Laptop, 13.3 inch OLED 2.8K Display, Intel Evo Certified, i7-1355U CPU, Intel® Iris Xe Graphics, 32GB RAM, 1TB SSD, Windows 11 Pro, Basalt Grey, UX5304VA-XS76T",Price not found,4.3 out of 5 stars,Past sale not found,./Amazon_laptop_files/71zAKORB6hL._AC_UY218_.jpg,"ASUS Zenbook S 13 OLED Ultra Laptop, 13.3 inch OLED 2.8K Display, Intel Evo Certified, i7-1355U CPU, Intel® Iris Xe Graphics, 32GB RAM, 1TB SSD, Windows 11 Pro, Basalt Grey, UX5304VA-XS76T"
"LG gram 16” 2in1 Lightweight Laptop, Intel 13th Gen Core i7 Evo Platform, Windows 11 Home, 16GB RAM, 512GB SSD, Black",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/717pottSkKL._AC_UY218_.jpg,"LG gram 16” 2in1 Lightweight Laptop, Intel 13th Gen Core i7 Evo Platform, Windows 11 Home, 16GB RAM, 512GB SSD, Black"
"HP Chromebook 11-inch Laptop - Up to 15 Hour Battery Life - MediaTek - MT8183 - 4 GB RAM - 32 GB eMMC Storage - 11.6-inch HD Display - with Chrome OS™ - (11a-na0021nr, 2020 model, Snow White)",Price not found,4.4 out of 5 stars,No featured offers available,./Amazon_laptop_files/716Daz3br+L._AC_UY218_.jpg,"HP Chromebook 11-inch Laptop - Up to 15 Hour Battery Life - MediaTek - MT8183 - 4 GB RAM - 32 GB eMMC Storage - 11.6-inch HD Display - with Chrome OS™ - (11a-na0021nr, 2020 model, Snow White)"
"HP 15 Pavilion Laptop (15.6"" HD Touchscreen, Intel Core i3-1115G4 (> i5-1035G4), 32GB RAM, 1TB SSD) Home & Student Laptop, Narrow-Bezel, Long Battery Life, Webcam, Numpad, Fast Charge, Windows 11 Home",$549.99,Rating not found,Past sale not found,./Amazon_laptop_files/716Sqmp1RCL._AC_UY218_.jpg,"HP 15 Pavilion Laptop (15.6"" HD Touchscreen, Intel Core i3-1115G4 (> i5-1035G4), 32GB RAM, 1TB SSD) Home & Student Laptop, Narrow-Bezel, Long Battery Life, Webcam, Numpad, Fast Charge, Windows 11 Home"
"Acer Chromebook 516 GE 16'' QHD (Intel 12th Gen Core i5-1240P, 8GB RAM, 512GB PCIe SSD, RGB Backlit) Cloud Gaming & Business Laptop, WiFi 6E, RJ45, FHD, IST Cable, Chrome OS - 2023, Titanium Gray",$549.98,Rating not found,Past sale not found,./Amazon_laptop_files/71qNTRNjC-L._AC_UY218_.jpg,"Acer Chromebook 516 GE 16'' QHD (Intel 12th Gen Core i5-1240P, 8GB RAM, 512GB PCIe SSD, RGB Backlit) Cloud Gaming & Business Laptop, WiFi 6E, RJ45, FHD, IST Cable, Chrome OS - 2023, Titanium Gray"
"HP Envy Laptop, 17.3"" Full HD Touchscreen, 12th Gen Intel Core i7-1260P, 16GB DDR4 RAM, 1TB PCIe SSD, IR Camera, HDMI, Backlit Keyboard, Wi-Fi 6, Windows 11 Home, Silver",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/71PztFRhT-L._AC_UY218_.jpg,"HP Envy Laptop, 17.3"" Full HD Touchscreen, 12th Gen Intel Core i7-1260P, 16GB DDR4 RAM, 1TB PCIe SSD, IR Camera, HDMI, Backlit Keyboard, Wi-Fi 6, Windows 11 Home, Silver"
"Dell Latitude 7000 7400 Laptop (2019) | 14"""" FHD | Core i7-512GB SSD Hard Drive - 16GB RAM | 4 Cores @ 4.8 GHz Win 11 Pro, Black (Renewed)",$319.00,Rating not found,Past sale not found,./Amazon_laptop_files/51pzHxdsBLL._AC_UY218_.jpg,"Dell Latitude 7000 7400 Laptop (2019) | 14"""" FHD | Core i7-512GB SSD Hard Drive - 16GB RAM | 4 Cores @ 4.8 GHz Win 11 Pro, Black (Renewed)"
"Dell G15 5530 G-Series Gaming Laptop - 15.6-inch FHD 165Hz 3ms (1920x1080) Display, Intel Core i7-13650HX, 16GB DDR5 RAM, 1TB SSD, NVIDIA GeForce RTX 4060 8GB GDDR6, Windows 11 Home, Onsite Service",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/71ApWLaIWFL._AC_UY218_.jpg,"Dell G15 5530 G-Series Gaming Laptop - 15.6-inch FHD 165Hz 3ms (1920x1080) Display, Intel Core i7-13650HX, 16GB DDR5 RAM, 1TB SSD, NVIDIA GeForce RTX 4060 8GB GDDR6, Windows 11 Home, Onsite Service"
"ASUS VivoBook 15 Thin and Light Laptop, 15.6” HD Display, Intel Celeron N4020 Processor, 4GB DDR4 SO-DIMM, 1TB SATA 5400RPM 2.5"" HDD, Windows 10 Home, Slate Grey, R565MA-RB05",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/81HUTXm2ClL._AC_UY218_.jpg,"ASUS VivoBook 15 Thin and Light Laptop, 15.6” HD Display, Intel Celeron N4020 Processor, 4GB DDR4 SO-DIMM, 1TB SATA 5400RPM 2.5"" HDD, Windows 10 Home, Slate Grey, R565MA-RB05"
"Lenovo ThinkPad X1 Titanium Yoga 13.5"" 2-in-1 Laptop (Intel Core i5-1130G7, 16GB RAM, 512GB SSD, QHD Touchscreen, Precision Pen) Lightweight 2.54lbs, 3-Year Warranty, Business PC, Win 11 Pro, Silver",$879.98,Rating not found,Past sale not found,./Amazon_laptop_files/71TqKdfYZPL._AC_UY218_.jpg,"Lenovo ThinkPad X1 Titanium Yoga 13.5"" 2-in-1 Laptop (Intel Core i5-1130G7, 16GB RAM, 512GB SSD, QHD Touchscreen, Precision Pen) Lightweight 2.54lbs, 3-Year Warranty, Business PC, Win 11 Pro, Silver"
"HP 15 Laptop, 15.6"" Full HD 1920x1080 IPS Laptop, Intel Core i5-1135G7, 16GB RAM, 1TB PCIe NVMe SSD, Windows 11 Home, Silver, Alpacatec 32GB Card",$519.00,Rating not found,Past sale not found,./Amazon_laptop_files/71kidK21FtL._AC_UY218_.jpg,"HP 15 Laptop, 15.6"" Full HD 1920x1080 IPS Laptop, Intel Core i5-1135G7, 16GB RAM, 1TB PCIe NVMe SSD, Windows 11 Home, Silver, Alpacatec 32GB Card"
"HP Flagship Chromebook 14 HD Student Laptop, Intel Pentium Quad-Core N4120 Processor, 4GB RAM, 64GB eMMC, Wi-Fi 5, Webcam, Bluetooth, Zoom Meeting, Chrome OS, w/GM Accessory",$195.00,Rating not found,More Buying Choices,./Amazon_laptop_files/71v0D7QmqzL._AC_UY218_.jpg,"HP Flagship Chromebook 14 HD Student Laptop, Intel Pentium Quad-Core N4120 Processor, 4GB RAM, 64GB eMMC, Wi-Fi 5, Webcam, Bluetooth, Zoom Meeting, Chrome OS, w/GM Accessory"
"HP ENVY x360 Convertible 15-inch Laptop, AMD Ryzen 7 5825U processor, AMD Radeon Graphics, 8 GB RAM, 512 GB SSD, Windows 11 Home (15-eu1026nr, Nightfall black aluminum)",Price not found,4.4 out of 5 stars,"Alexa Built-in devices let you talk directly to Alexa, allowing you to play music, control your smart home, get news, weather, and more using your voice.",./Amazon_laptop_files/81ZtiFciwrL._AC_UY218_.jpg,"HP ENVY x360 Convertible 15-inch Laptop, AMD Ryzen 7 5825U processor, AMD Radeon Graphics, 8 GB RAM, 512 GB SSD, Windows 11 Home (15-eu1026nr, Nightfall black aluminum)"
"HP ProBook 455 G10 Business Laptop (15.6"" FHD Display, AMD Ryzen 5 7530U, 32GB RAM, 1TB SSD, (Beats i7-1255U)) Backlit, Fingerprint, Webcam, Ethernet, Wolf Pro Security, Win 11 Pro, Silver, 2024",$799.98,4.3 out of 5 stars,Past sale not found,./Amazon_laptop_files/71iGnxWSYBL._AC_UY218_.jpg,"HP ProBook 455 G10 Business Laptop (15.6"" FHD Display, AMD Ryzen 5 7530U, 32GB RAM, 1TB SSD, (Beats i7-1255U)) Backlit, Fingerprint, Webcam, Ethernet, Wolf Pro Security, Win 11 Pro, Silver, 2024"
"Lenovo 100e Chromebook Gen 4 82W00001US 11.6"" Chromebook - HD - 1366 x 768 - Octa-core (ARM Cortex A76 Dual-core (2 Core) 2.05 GHz + Cortex A55 Hexa-core (6 Core) 2 GHz) - 4 GB Total RAM - 4 GB",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/51SCIZV8QQL._AC_UY218_.jpg,"Lenovo 100e Chromebook Gen 4 82W00001US 11.6"" Chromebook - HD - 1366 x 768 - Octa-core (ARM Cortex A76 Dual-core (2 Core) 2.05 GHz + Cortex A55 Hexa-core (6 Core) 2 GHz) - 4 GB Total RAM - 4 GB"
"HP Pavilion 15 inch Laptop, FHD Touchscreen, 13th Generation Intel Core i5-1335U, 8 GB RAM, 512 GB SSD, Intel Iris Xe Graphics, Windows 11 Home, 15-eg3010nr (2023)",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/71J0GgbeyFL._AC_UY218_.jpg,"HP Pavilion 15 inch Laptop, FHD Touchscreen, 13th Generation Intel Core i5-1335U, 8 GB RAM, 512 GB SSD, Intel Iris Xe Graphics, Windows 11 Home, 15-eg3010nr (2023)"
"ZAGG Invisible Shield Fusion ECO Screen Protector for Apple iPhone 14 Pro Max - Flexible Hybrid Protection Made with Plant-based Materials, Easy to Install",$40.78,Rating not found,Past sale not found,./Amazon_laptop_files/41vW7soI0DL._AC_UY218_.jpg,"ZAGG Invisible Shield Fusion ECO Screen Protector for Apple iPhone 14 Pro Max - Flexible Hybrid Protection Made with Plant-based Materials, Easy to Install"
"Lenovo Thinkpad E16 Gen 2 Business Laptop 16.0"" IPS WUXGA Display (AMD Ryzen 5 7535U, 16GB DDR5, 512GB PCIe SSD, Backlit KYB, Fingerprint, WiFi 6E, BT 5.3, Win 11 Pro) w/DKZ Hub USB Port Expander",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/71zi9VuEoeL._AC_UY218_.jpg,"Lenovo Thinkpad E16 Gen 2 Business Laptop 16.0"" IPS WUXGA Display (AMD Ryzen 5 7535U, 16GB DDR5, 512GB PCIe SSD, Backlit KYB, Fingerprint, WiFi 6E, BT 5.3, Win 11 Pro) w/DKZ Hub USB Port Expander"
"Lenovo IdeaPad 3 15.6"" FHD Touchscreen Laptop (16GB RAM, 256GB SSD, Intel Core i3 (> i5-1035G7)) Narrow Bezel, Webcam, 12-Hr Long Battery Life, NumPad, IST SD, Win 11 Home, Home & School - Grey",$429.98,Rating not found,Past sale not found,./Amazon_laptop_files/81BFnbPdsXL._AC_UY218_.jpg,"Lenovo IdeaPad 3 15.6"" FHD Touchscreen Laptop (16GB RAM, 256GB SSD, Intel Core i3 (> i5-1035G7)) Narrow Bezel, Webcam, 12-Hr Long Battery Life, NumPad, IST SD, Win 11 Home, Home & School - Grey"
"HP Chromebook 11-inch Laptop - MediaTek - MT8183 - 4 GB RAM - 32 GB eMMC Storage - 11.6-inch HD Display - with Chrome OS™ - (11a-na0010nr, 2020 model)",Price not found,4.4 out of 5 stars,No featured offers available,./Amazon_laptop_files/81EY2GIfktL._AC_UY218_.jpg,"HP Chromebook 11-inch Laptop - MediaTek - MT8183 - 4 GB RAM - 32 GB eMMC Storage - 11.6-inch HD Display - with Chrome OS™ - (11a-na0010nr, 2020 model)"
"HP EliteBook 840 G8 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-1185G7 Quad-core (4 Core) 3 GHz - 16 GB Total RAM - 256 GB SSD (Renewed)",Price not found,Rating not found,Past sale not found,./Amazon_laptop_files/51t04ToKwxL._AC_UY218_.jpg,"HP EliteBook 840 G8 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-1185G7 Quad-core (4 Core) 3 GHz - 16 GB Total RAM - 256 GB SSD (Renewed)"
"Apple 2022 MacBook Air Laptop with M2 chip: 13.6-inch Liquid Retina Display, 8GB RAM, 512GB SSD Storage; Starlight with AppleCare+ (3 Years)","$1,228.00",4.7 out of 5 stars,List:,./Amazon_laptop_files/61sFi9V0w6L._AC_UY218_.jpg,"Apple 2022 MacBook Air Laptop with M2 chip: 13.6-inch Liquid Retina Display, 8GB RAM, 512GB SSD Storage; Starlight with AppleCare+ (3 Years)"
"HP 14"" FHD Touchscreen Pavilion x360 2 in 1 Laptop - Intel Core i5-1235U(>i7-1260U) - Wi-Fi 6 - Bluetooth - Silver, Windows 11 - W/Mouse Pad (16GB RAM | 1TB SSD) (16GB RAM | 1TB SSD)",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/618Z3bgZ1RL._AC_UY218_.jpg,"HP 14"" FHD Touchscreen Pavilion x360 2 in 1 Laptop - Intel Core i5-1235U(>i7-1260U) - Wi-Fi 6 - Bluetooth - Silver, Windows 11 - W/Mouse Pad (16GB RAM | 1TB SSD) (16GB RAM | 1TB SSD)"
"Dell Inspiron 14 5425 14"" Laptop Computer - FHD+ (1920 x 1200) Display, AMD Ryzen7 5825U, 8GB DDR4 RAM, 512GB SSD, AMD Radeon Graphics, USB-C, HDMI, Bluetooth 5.2, Wi-Fi 6, Windows 11 Pro - Green",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/712VStylotL._AC_UY218_.jpg,"Dell Inspiron 14 5425 14"" Laptop Computer - FHD+ (1920 x 1200) Display, AMD Ryzen7 5825U, 8GB DDR4 RAM, 512GB SSD, AMD Radeon Graphics, USB-C, HDMI, Bluetooth 5.2, Wi-Fi 6, Windows 11 Pro - Green"
"MSI Modern 15 Laptop, 15.6"" FHD Display, Intel Core i5-1235U Processor, 16GB RAM 1TB PCIe SSD, Wi-Fi 6, Bluetooth, Backlit Keyboard, SD Card Reader, Windows 11 Home, Black",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/61Wvge0mtYL._AC_UY218_.jpg,"MSI Modern 15 Laptop, 15.6"" FHD Display, Intel Core i5-1235U Processor, 16GB RAM 1TB PCIe SSD, Wi-Fi 6, Bluetooth, Backlit Keyboard, SD Card Reader, Windows 11 Home, Black"
"Lenovo IdeaPad 3 3i Laptop (15.6"" FHD Touchscreen, Intel Core i5-1155G7, 16GB RAM, 1TB SSD) Narrow Bezel, Webcam, 12-Hr Long Battery Life, Wi-Fi 6, IST SD, Win 11 Pro, Business & Home, Abyss Blue",$629.98,4.6 out of 5 stars,Past sale not found,./Amazon_laptop_files/81IcSctCVJL._AC_UY218_.jpg,"Lenovo IdeaPad 3 3i Laptop (15.6"" FHD Touchscreen, Intel Core i5-1155G7, 16GB RAM, 1TB SSD) Narrow Bezel, Webcam, 12-Hr Long Battery Life, Wi-Fi 6, IST SD, Win 11 Pro, Business & Home, Abyss Blue"
"Lenovo IdeaPad 15.6"" FHD Touchscreen Laptop, Intel Core i5-1135G7 Quad-Core Processor (Beats i7-1065G7), Intel Iris Xe Graphics, Long Battery Life, Windows 11 (20GB RAM | 1TB PCIe SSD)",$525.00,Rating not found,More Buying Choices,./Amazon_laptop_files/71Afp-c3RqL._AC_UY218_.jpg,"Lenovo IdeaPad 15.6"" FHD Touchscreen Laptop, Intel Core i5-1135G7 Quad-Core Processor (Beats i7-1065G7), Intel Iris Xe Graphics, Long Battery Life, Windows 11 (20GB RAM | 1TB PCIe SSD)"
"Microsoft Surface Laptop 6 13.5"" Touchscreen Notebook - Intel Core Ultra 7-64 GB - 1 TB SSD - English Keyboard - Black","$2,355.00",Rating not found,List:,./Amazon_laptop_files/51quA5AMP0L._AC_UY218_.jpg,"Microsoft Surface Laptop 6 13.5"" Touchscreen Notebook - Intel Core Ultra 7-64 GB - 1 TB SSD - English Keyboard - Black"
"ASUS Chromebook Flip CM5, 15.6"" Touchscreen Full HD NanoEdge Display, AMD Ryzen 3 3250C Processor, 64GB eMMC, 4GB RAM, Backlit Keyboard, Wi-Fi 5, Chrome OS, Aluminum, Mineral Gray, CM5500FDA-DN344T",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/71Z2ACp6k4S._AC_UY218_.jpg,"ASUS Chromebook Flip CM5, 15.6"" Touchscreen Full HD NanoEdge Display, AMD Ryzen 3 3250C Processor, 64GB eMMC, 4GB RAM, Backlit Keyboard, Wi-Fi 5, Chrome OS, Aluminum, Mineral Gray, CM5500FDA-DN344T"
"ASUS Vivobook 16X OLED Laptop, 16” 3.2K 120Hz Display, Intel Core i9-13900H CPU, NVIDIA Geforce RTX 4050 GPU, 16GB RAM, 1TB SSD, Windows 11 Home, Indie Black, K3605VU-ES94",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/71w6CQgdQHL._AC_UY218_.jpg,"ASUS Vivobook 16X OLED Laptop, 16” 3.2K 120Hz Display, Intel Core i9-13900H CPU, NVIDIA Geforce RTX 4050 GPU, 16GB RAM, 1TB SSD, Windows 11 Home, Indie Black, K3605VU-ES94"
"Microsoft Surface Laptop 6 15"" Touchscreen Notebook - Intel Core Ultra 7 165H - 32 GB - 512 GB SSD - English Keyboard - Platinum",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/51HgLkRj2jL._AC_UY218_.jpg,"Microsoft Surface Laptop 6 15"" Touchscreen Notebook - Intel Core Ultra 7 165H - 32 GB - 512 GB SSD - English Keyboard - Platinum"
"HP Chromebook 11-inch Laptop - MediaTek - MT8183 - 4 GB RAM - 32 GB eMMC Storage - 11.6-inch HD IPS Touchscreen - with Chrome OS™ - (11a-na0050nr, 2020 model, Snow White)",Price not found,4.3 out of 5 stars,No featured offers available,./Amazon_laptop_files/812RQd3U1dL._AC_UY218_.jpg,"HP Chromebook 11-inch Laptop - MediaTek - MT8183 - 4 GB RAM - 32 GB eMMC Storage - 11.6-inch HD IPS Touchscreen - with Chrome OS™ - (11a-na0050nr, 2020 model, Snow White)"
"Lenovo IdeaPad 15.6 Laptop with 1 Year Microsoft Office 365 (15.6"" FHD Display, 8GB RAM, 256GB SSD, Intel Quad-Core Pentium N6000), Webcam, Wi-Fi 6 and Bluetooth 5, IST HDMI, Win 11 Home, Abyss Blue",$299.99,Rating not found,Past sale not found,./Amazon_laptop_files/61sdwHWr0+L._AC_UY218_.jpg,"Lenovo IdeaPad 15.6 Laptop with 1 Year Microsoft Office 365 (15.6"" FHD Display, 8GB RAM, 256GB SSD, Intel Quad-Core Pentium N6000), Webcam, Wi-Fi 6 and Bluetooth 5, IST HDMI, Win 11 Home, Abyss Blue"
"LG gram Style 14” OLED Laptop, Intel 13th Gen Core i7 Evo Platform, Windows 11 Home, 32GB RAM, 1TB SSD, Dynamic White",Price not found,4.4 out of 5 stars,No featured offers available,./Amazon_laptop_files/71oEw8WrzgL._AC_UY218_.jpg,"LG gram Style 14” OLED Laptop, Intel 13th Gen Core i7 Evo Platform, Windows 11 Home, 32GB RAM, 1TB SSD, Dynamic White"
"Microsoft Surface Laptop 6 13.5"" Touchscreen Notebook - Intel Core Ultra 7 165H - 16 GB - 256 GB SSD - English Keyboard - Platinum",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/51L5n9M0QuL._AC_UY218_.jpg,"Microsoft Surface Laptop 6 13.5"" Touchscreen Notebook - Intel Core Ultra 7 165H - 16 GB - 256 GB SSD - English Keyboard - Platinum"
"Acer Swift X SFX14-41G-R0SG Creator Laptop | 14"" Full HD 100% sRGB | AMD Ryzen 5 5600U | NVIDIA RTX 3050 Laptop GPU | 8GB LPDDR4X | 512GB NVMe SSD | Wi-Fi 6 | Backlit Keyboard | Windows 10 Home",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/71wFaWCQE0L._AC_UY218_.jpg,"Acer Swift X SFX14-41G-R0SG Creator Laptop | 14"" Full HD 100% sRGB | AMD Ryzen 5 5600U | NVIDIA RTX 3050 Laptop GPU | 8GB LPDDR4X | 512GB NVMe SSD | Wi-Fi 6 | Backlit Keyboard | Windows 10 Home"
"HP 15 Laptop (15.6"" HD Display, AMD Ryzen 3 5300U (Beats i5-11300H), 32GB RAM, 1TB SSD) Home & Business Laptop, Narrow-Bezel, Long Battery Life, Webcam, Numpad, IST SD Card, Win 11 Home, Silver",$469.98,4.4 out of 5 stars,Past sale not found,./Amazon_laptop_files/71gUdu+tTqL._AC_UY218_.jpg,"HP 15 Laptop (15.6"" HD Display, AMD Ryzen 3 5300U (Beats i5-11300H), 32GB RAM, 1TB SSD) Home & Business Laptop, Narrow-Bezel, Long Battery Life, Webcam, Numpad, IST SD Card, Win 11 Home, Silver"
"Acer Swift 3 Intel Evo Thin & Light Laptop 14.0"" Full HD IPS Intel Core i7-1165G7 Intel Iris Xe Graphics 8GB LPDDR4X 512GB SSD Wi-Fi 6 Fingerprint Reader Back-lit KB SF314-511-7412",$559.00,Rating not found,More Buying Choices,./Amazon_laptop_files/71owkENYIHL._AC_UY218_.jpg,"Acer Swift 3 Intel Evo Thin & Light Laptop 14.0"" Full HD IPS Intel Core i7-1165G7 Intel Iris Xe Graphics 8GB LPDDR4X 512GB SSD Wi-Fi 6 Fingerprint Reader Back-lit KB SF314-511-7412"
"HP 14"" Laptop Computer, Intel Core i5-1135G7 up to 4.2GHz (Beat i7-1065G7), 16GB DDR4 RAM, 1TB PCIe SSD, 802.11AC WiFi, Bluetooth 4.2, Natural Silver, Windows 11 Home, BROAG Cable",Price not found,4.3 out of 5 stars,Past sale not found,./Amazon_laptop_files/71+eaVS7aDL._AC_UY218_.jpg,"HP 14"" Laptop Computer, Intel Core i5-1135G7 up to 4.2GHz (Beat i7-1065G7), 16GB DDR4 RAM, 1TB PCIe SSD, 802.11AC WiFi, Bluetooth 4.2, Natural Silver, Windows 11 Home, BROAG Cable"
"Lenovo ThinkBook 14 G6 ABP 21KJ000EUS 14"" Touchscreen Notebook - WUXGA - 1920 x 1200 - AMD Ryzen 7 7730U Octa-core (8 Core) 2 GHz - 16 GB Total RAM - 512 GB SSD - Arctic Gray",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/61cVXB7dgcL._AC_UY218_.jpg,"Lenovo ThinkBook 14 G6 ABP 21KJ000EUS 14"" Touchscreen Notebook - WUXGA - 1920 x 1200 - AMD Ryzen 7 7730U Octa-core (8 Core) 2 GHz - 16 GB Total RAM - 512 GB SSD - Arctic Gray"
"Lamicall Adjustable Laptop Stand, Portable Laptop Riser, Aluminum Laptop Stand for Desk Foldable, Ergonomic Computer Notebook Stand Holder for MacBook Air Pro, Dell XPS, HP (10-17.3'') - Silver",Price not found,4.7 out of 5 stars,6K+ bought in past month,./Amazon_laptop_files/71pNZrEkYWL._AC_UY218_.jpg,"Lamicall Adjustable Laptop Stand, Portable Laptop Riser, Aluminum Laptop Stand for Desk Foldable, Ergonomic Computer Notebook Stand Holder for MacBook Air Pro, Dell XPS, HP (10-17.3'') - Silver"
"ASUS Vivobook 16 Laptop, 16” WUXGA Micro-Edge Display, 12th Gen Intel 10-Cores i7-1255U (Up to 4.7GHz), 16GB RAM, 1TB PCIe SSD, 180° Lay-Flat, Webcam, Keypad, USB-C, HDMI, SPS HDMI Cable, Win 11 Pro",Price not found,Rating not found,No featured offers available,./Amazon_laptop_files/61vNroBkEKL._AC_UY218_.jpg,"ASUS Vivobook 16 Laptop, 16” WUXGA Micro-Edge Display, 12th Gen Intel 10-Cores i7-1255U (Up to 4.7GHz), 16GB RAM, 1TB PCIe SSD, 180° Lay-Flat, Webcam, Keypad, USB-C, HDMI, SPS HDMI Cable, Win 11 Pro"
